source,target,weight
estuilozano69,48cantonestoto,1
estuilozano69,rafa_mal0072,1
estuilozano69,muniguate,1
estuilozano69,rquinonezl,1
estuilozano69,jovannagarcon,1
elpollitopiogt,pams1996,2
elpollitopiogt,traficogt,2
derechairo502,visioninternaci,2
derechairo502,yovapower2,2
derechairo502,traficogt,2
derechairo502,plazapublicagt,2
carlespgt,traficogt,2
marideaguilar1,prensacomunitar,1
marideaguilar1,traficogt,1
villanueva71,prensacomunitar,1
villanueva71,traficogt,1
tatowd,traficogt,1
oemc311,estuardosc,1
oemc311,traficogt,17
oemc311,guss_marro,2
oemc311,vozdeltuit,1
oemc311,coromboncote,1
oemc311,alex_balsells,1
oemc311,drgiammattei,1
oemc311,josmchacn2,2
oemc311,zapataadr,1
oemc311,prensacomunitar,4
oemc311,prensa_libre,1
oemc311,rafa_mal0072,1
oemc311,muniguate,1
oemc311,rquinonezl,1
oemc311,jlfont001,1
gugis5,chupinaelvia,1
gugis5,claudiapazypaz,1
gugis5,traficogt,1
chupinaelvia,claudiapazypaz,1
chupinaelvia,traficogt,1
pobjetiva,luigihb77,1
pobjetiva,traficogt,1
luigihb77,traficogt,1
diego21709067,traficogt,1
eltuitdehoy_,traficogt,1
jhonnybravo367,traficogt,2
230221abogado,yovapower2,1
230221abogado,traficogt,1
230221abogado,plazapublicagt,1
marvinbarrios22,traficogt,2
leslieamely,traficogt,2
leslieamely,lanegrisgt,1
tonomorales3,traficogt,1
edgaraarreaza,josmchacn2,1
edgaraarreaza,traficogt,1
tecoasturias,mfgalan,2
tecoasturias,traficogt,2
renat_21,pams1996,1
renat_21,traficogt,1
andyihg,traficogt,1
andyihg,goldmembergt,1
fredycarrera10,ricigt1,1
fredycarrera10,traficogt,2
fredycarrera10,hshetemul,1
los20ytantos,egutierrezaiza,1
los20ytantos,traficogt,2
los20ytantos,luisvonahn,1
los20ytantos,ufmedu,1
osmosis_gt,traficogt,1
eamilcar_rios,rafa_mal0072,1
eamilcar_rios,traficogt,1
eamilcar_rios,muniguate,1
eamilcar_rios,rquinonezl,1
ingecivilxela,traficogt,1
ingecivilxela,goldmembergt,1
hexesalem,traficogt,1
luismfernandezv,traficogt,2
luismfernandezv,ramiromz,1
troyaarde30,estuardosc,1
troyaarde30,traficogt,1
jbardavin,factor4_gt,1
jbardavin,traficogt,1
luisferhr,traficogt,1
andynnnnnnnnn,traficogt,1
waltercc,alemishita,1
waltercc,plazapublicagt,1
waltercc,traficogt,1
joemayros,pochemuchka_soy,1
joemayros,traficogt,1
palmasi1,traficogt,3
mike20232013,traficogt,1
natso10,manfredoguate,1
natso10,traficogt,1
natso10,drgiammattei,1
natso10,mpguatemala,1
natso10,muniguate,1
hecazaor,manfredoguate,2
hecazaor,traficogt,2
kirstenness,manfredoguate,1
kirstenness,traficogt,1
serch0120,manfredoguate,1
serch0120,traficogt,1
rafaelayau,fialkofialko,1
rafaelayau,traficogt,1
gonzalocompari1,jczamora,1
gonzalocompari1,traficogt,1
gonzalocompari1,drgiammattei,2
gonzalocompari1,alpunto,1
gonzalocompari1,jorgeramosnews,1
gonzalocompari1,jimmymoralesgt,1
gonzalocompari1,mmendoza_gt,1
gonzalocompari1,cmendeza,1
gonzalocompari1,jlfont001,1
gonzalocompari1,marielosmonzon,1
gonzalocompari1,pacogoldman,1
gonzalocompari1,manfredoguate,1
gonzalocompari1,leonkrauze,1
fernando_502gt,fabarrie,1
fernando_502gt,aztecanoticiagt,1
fernando_502gt,traficogt,1
martamevalen,traficogt,1
playagrandesa,traficogt,1
_guisii,traficogt,4
_guisii,guss_marro,1
_guisii,mmendoza_gt,1
_guisii,lanegrisgt,1
greentree5163,_guisii,2
greentree5163,guss_marro,2
greentree5163,traficogt,2
clarette_en,traficogt,2
gio_sanchez88,anita_flakita_,2
gio_sanchez88,prensacomunitar,2
gio_sanchez88,traficogt,2
anita_flakita_,gio_sanchez88,2
anita_flakita_,prensacomunitar,2
anita_flakita_,traficogt,2
grissteeven,banthonycc,1
grissteeven,quiquenaveda,1
grissteeven,traficogt,1
grissteeven,karinherreravp,1
banthonycc,quiquenaveda,1
banthonycc,traficogt,2
banthonycc,karinherreravp,1
banthonycc,agenciaocote,1
banthonycc,_chrisguti,1
juanchampas,traficogt,3
juanchampas,drgiammattei,1
maytemala,48_cantonestoto,1
maytemala,traficogt,1
orctrabanino,jgramajo_soy502,1
orctrabanino,traficogt,1
orctrabanino,barevalodeleon,1
orctrabanino,drgiammattei,1
orctrabanino,soy_502,1
edgarferna62973,traficogt,1
oscaracartagena,jgramajo_soy502,1
oscaracartagena,traficogt,1
oscaracartagena,barevalodeleon,1
oscaracartagena,drgiammattei,1
oscaracartagena,soy_502,1
carlitos3078,traficogt,1
koko937393,nahual_social,1
koko937393,traficogt,1
koko937393,guatemalagob,1
koko937393,drgiammattei,1
koko937393,48cantonestoto,1
koko937393,gtcodeca,1
wayarnol,omarpityhg,1
wayarnol,traficogt,1
oliver_1b,traficogt,1
allgoes85,traficogt,4
allgoes85,plazapublicagt,1
allgoes85,ale__pm_,1
ralmaqun1,traficogt,1
robertoperezg81,traficogt,1
milojerez,nahual_social,1
milojerez,traficogt,1
milojerez,guatemalagob,1
milojerez,drgiammattei,1
milojerez,48cantonestoto,1
milojerez,gtcodeca,1
paolistacorazon,traficogt,1
paolistacorazon,drgiammattei,1
arielsamayoa,traficogt,1
arielsamayoa,drgiammattei,2
arielsamayoa,barevalodeleon,1
arielsamayoa,cc_guatemala,1
mh_isthinking,banthonycc,1
mh_isthinking,quiquenaveda,1
mh_isthinking,traficogt,1
mh_isthinking,karinherreravp,1
almendi59,traficogt,1
lodigo502,traficogt,1
lodigo502,luisvonahn,1
lodigo502,drgiammattei,1
marvinrecinos66,traficogt,3
marvinrecinos66,garridohigueros,1
marvinrecinos66,mmendoza_gt,1
marvinrecinos66,drgiammattei,1
josuedj_12,traficogt,1
joaqung46678893,banthonycc,1
joaqung46678893,quiquenaveda,1
joaqung46678893,traficogt,1
joaqung46678893,karinherreravp,1
emartensen,traficogt,1
elcarrillo_16,traficogt,1
richardgutii,traficogt,1
vicentatecuenta,banthonycc,1
vicentatecuenta,quiquenaveda,1
vicentatecuenta,traficogt,1
vicentatecuenta,karinherreravp,1
futbolfanaticog,gmaerunrz,1
futbolfanaticog,jgramajo_soy502,1
futbolfanaticog,traficogt,3
futbolfanaticog,soy_502,1
futbolfanaticog,_guisii,2
futbolfanaticog,mmendoza_gt,2
gmaerunrz,jgramajo_soy502,1
gmaerunrz,traficogt,1
gmaerunrz,soy_502,1
luis50024457,traficogt,1
ale__pm_,allgoes85,1
ale__pm_,traficogt,1
kerwinogaldez,prensacomunitar,1
kerwinogaldez,traficogt,1
mhtrinet,traficogt,1
kok3alparedes,porqtendenciagt,2
kok3alparedes,traficogt,2
gamers502,porqtendenciagt,2
gamers502,traficogt,2
green_fito,silviagarciah,1
green_fito,agenciaocote,1
green_fito,traficogt,1
green_fito,davidck7,1
andrespaniagua_,jpgramajoc,1
josuelop30,traficogt,1
josuelop30,drgiammattei,1
josuelop30,guatemalagob,1
gabrielague,traficogt,1
payuk_,traficogt,1
tanchita21,harriswhitbeck,1
tanchita21,traficogt,1
quetzalio502,solisricardo26,1
quetzalio502,traficogt,1
quetzalio502,drgiammattei,1
melmoce,mildred_gaitan,4
melmoce,nahual_social,4
melmoce,traficogt,4
amoscervantes1,traficogt,1
tonyroteiro,miss_pattygt,1
tonyroteiro,utopiacode,1
tonyroteiro,traficogt,1
bofer34,traficogt,2
osantizo,traficogt,1
melani_luna,traficogt,2
melani_luna,jocasbe,1
garcia_buf85342,traficogt,4
garcia_buf85342,usaid,1
garcia_buf85342,usaidguate,1
garcia_buf85342,msemillagt,2
garcia_buf85342,48cantonestoto,1
garcia_buf85342,tseguatemala,1
garcia_buf85342,barevalodeleon,1
sandrayoc2,alex56gt,1
sandrayoc2,traficogt,2
sandrayoc2,mmendoza_gt,1
juansitomi,wergabriel,1
juansitomi,traficogt,1
juansitomi,barevalodeleon,1
juansitomi,msemillagt,1
aler337268,t1eetc_noticias,1
aler337268,traficogt,1
lees_gabii,henryfit5,1
lees_gabii,soycristiannoe,1
lees_gabii,traficogt,1
henryfit5,soycristiannoe,1
henryfit5,traficogt,1
julemas,traficogt,1
jacquel99067632,traficogt,1
deporterf2022,factor4_gt,1
deporterf2022,traficogt,1
deporterf2022,mpguatemala,1
alexxitomorales,traficogt,1
stevekazuo,t1eetc_noticias,1
stevekazuo,traficogt,1
william97211675,traficogt,1
72elopez,mmendoza_gt,1
72elopez,traficogt,1
sininfluencer,jlillescas,1
sininfluencer,traficogt,3
sininfluencer,lanegrisgt,1
sininfluencer,drgiammattei,1
sininfluencer,soyleslyh,1
sininfluencer,jeanellydvg,1
alcer1967,traficogt,1
jeremygd95,traficogt,6
jeremygd95,drgiammattei,1
jeremygd95,alejandrita_go,1
jeremygd95,marjorievonahn,1
jeremygd95,empagua_gt,1
acordonoficial,traficogt,1
mero_mero_jey,traficogt,2
mero_mero_jey,01lu88,1
mero_mero_jey,barevalodeleon,1
mero_mero_jey,emisorasunidas,1
freddy_lucero,plazapublicagt,1
freddy_lucero,traficogt,1
mynorarmando,traficogt,1
juristagt502,fenanu,1
juristagt502,traficogt,1
evelincitay,barevalodeleon,1
evelincitay,traficogt,2
evelincitay,vicentecarrera_,1
evelincitay,chepezamora,1
evelincitay,_elfaro_,1
evelincitay,agenciaocote,1
evelincitay,aleixsarri,1
evelincitay,alianzargt,1
evelincitay,uclcgt,1
evelincitay,prensacomunitar,1
evelincitay,festivalesgt,1
evelincitay,derspiegel,1
evelincitay,bbcmundo,1
curielcuriel8,lahoragt,1
curielcuriel8,traficogt,1
enascenso2019,traficogt,1
enascenso2019,luisvonahn,1
enascenso2019,drgiammattei,1
jfervalle,fenanu,1
jfervalle,traficogt,1
garcia719garcia,lord_mirtilius,1
garcia719garcia,camperogt,1
garcia719garcia,emisorasunidas,1
garcia719garcia,prensa_libre,1
garcia719garcia,amilcarmontejo,1
garcia719garcia,lahoragt,1
garcia719garcia,mmendoza_gt,1
garcia719garcia,susanamorazan,1
garcia719garcia,traficogt,1
rayycarvajal,lord_mirtilius,1
rayycarvajal,traficogt,1
rayycarvajal,camperogt,1
rayycarvajal,emisorasunidas,1
rayycarvajal,prensa_libre,1
rayycarvajal,amilcarmontejo,1
rayycarvajal,lahoragt,1
rayycarvajal,mmendoza_gt,1
rayycarvajal,susanamorazan,1
servoveritatis,dianaresident4,1
servoveritatis,jdouglas182,1
servoveritatis,quorumgt,1
servoveritatis,traficogt,1
servoveritatis,pialaperiodista,1
belen_barillas,justiciayagt,1
guatebellasmag,traficogt,1
guatebellasmag,luisvonahn,1
guatebellasmag,drgiammattei,1
slcharl2,traficogt,1
slcharl2,luisvonahn,1
slcharl2,drgiammattei,1
guacamolconsal,traficogt,2
guacamolconsal,kavernikola1956,1
guacamolconsal,mmendoza_gt,1
sergio88606888,agenciaocote,1
sergio88606888,traficogt,2
sergio88606888,mpguatemala,1
sergio88606888,amedinillap,1
sergio88606888,omarpityhg,1
paul2fue4,lord_mirtilius,1
paul2fue4,traficogt,1
paul2fue4,camperogt,1
paul2fue4,emisorasunidas,1
paul2fue4,prensa_libre,1
paul2fue4,amilcarmontejo,1
paul2fue4,lahoragt,1
paul2fue4,mmendoza_gt,1
paul2fue4,susanamorazan,1
elebon201,lord_mirtilius,1
elebon201,camperogt,1
elebon201,emisorasunidas,1
elebon201,prensa_libre,1
elebon201,amilcarmontejo,1
elebon201,lahoragt,1
elebon201,mmendoza_gt,1
elebon201,susanamorazan,1
elebon201,traficogt,1
kavernikola1956,mmendoza_gt,1
kavernikola1956,traficogt,1
jetazz,traficogt,1
honeybadgergt,traficogt,1
navy_shock,traficogt,1
xajo1970,canalantigua,1
xajo1970,traficogt,1
murusho1978,guss_marro,1
murusho1978,traficogt,1
dicledafar,traficogt,1
dicledafar,mauech,1
srodas24,guss_marro,1
srodas24,traficogt,3
srodas24,hshetemul,1
fjorellanaa,marieloscm,1
fjorellanaa,traficogt,1
francis_hieza88,kennethmz,1
francis_hieza88,traficogt,1
mpgaleano,prensacomunitar,1
mpgaleano,traficogt,1
jessi11salazar,aztecanoticiagt,1
jessi11salazar,traficogt,1
jessi11salazar,arlettg_,1
elsamhroque,aztecanoticiagt,1
elsamhroque,traficogt,1
elsamhroque,arlettg_,1
gatina777,prensacomunitar,1
gatina777,traficogt,1
gatina777,fundebase,1
gatina777,drgiammattei,1
zarahlu,hellboy17oc,1
zarahlu,jocasbe,1
zarahlu,traficogt,1
mario19744108,traficogt,1
rh6115,jksandoval_,1
rh6115,traficogt,1
antulioeliaseg,kennethmz,1
antulioeliaseg,traficogt,1
caalcatun,traficogt,2
caalcatun,marlonmezateni,1
caalcatun,drgiammattei,1
laviejaalegona1,jlfont001,2
laviejaalegona1,traficogt,2
laviejaalegona1,msemillagt,1
laviejaalegona1,bensywulka,1
laviejaalegona1,concriteriogt,1
simplyvidal1,traficogt,1
d_lnaa,traficogt,1
antoniocacoj,traficogt,1
paoh666_,aida_gp,1
paoh666_,_vaclavmasek,1
paoh666_,traficogt,1
aida_gp,_vaclavmasek,1
aida_gp,traficogt,1
dulkelheit,srodas24,1
dulkelheit,hshetemul,1
dulkelheit,traficogt,1
minominito,traficogt,1
dragongt2022,_guisii,2
dragongt2022,lanegrisgt,2
dragongt2022,traficogt,2
dragongt2022,josecmax2,1
josecmax2,_guisii,1
josecmax2,lanegrisgt,1
josecmax2,traficogt,1
carlosrgodoyl1,amilcarmontejo,2
carlosrgodoyl1,traficogt,2
rita_vs,the_msnm,1
rita_vs,mmendoza_gt,1
rita_vs,traficogt,1
rita_vs,drgiammattei,1
the_msnm,mmendoza_gt,1
the_msnm,traficogt,1
the_msnm,drgiammattei,1
normaoc54376984,jovannagarcon,1
normaoc54376984,traficogt,1
alexricoflores3,kennethmz,1
alexricoflores3,traficogt,1
juamanlogt,traficogt,1
camtroussard,_guisii,1
camtroussard,lanegrisgt,1
camtroussard,traficogt,1
lavalesg,jgramajo_soy502,1
lavalesg,traficogt,2
lavalesg,drgiammattei,1
lavalesg,noficciongt,1
lavalesg,anongtreloaded,1
scheherezade_79,jgramajo_soy502,1
scheherezade_79,traficogt,1
scheherezade_79,drgiammattei,1
pabloortizmili1,traficogt,1
violev,traficogt,1
nandwich,jgramajo_soy502,1
nandwich,traficogt,1
nandwich,drgiammattei,1
a91_targaryen,taniafigueabad,1
a91_targaryen,traficogt,1
a91_targaryen,laurafmarroquin,1
analucia_garcia,hatecorruptos,1
analucia_garcia,traficogt,1
analucia_garcia,jovannagarcon,1
donalvarado15,noficciongt,1
donalvarado15,traficogt,2
flixgar77736683,prensacomunitar,1
flixgar77736683,traficogt,1
d_mndzz,davidishosi,1
dannmeister90,mmendoza_gt,1
dannmeister90,drgiammattei,1
dannmeister90,luisvonahn,1
isaalvillatoro_,_guisii,1
isaalvillatoro_,lanegrisgt,1
isaalvillatoro_,traficogt,1
annymendez77,prensacomunitar,1
annymendez77,traficogt,2
annymendez77,lahoragt,1
mr_rocky83,traficogt,1
mario1968lopez,traficogt,1
cubomarketing2,hecthorcv,1
cubomarketing2,brendah2o66,1
cubomarketing2,prensacomunitar,1
cubomarketing2,traficogt,1
hecthorcv,prensacomunitar,1
hecthorcv,traficogt,1
kincho95,traficogt,1
502betty,traficogt,1
giovanicuellar7,traficogt,1
alex290621,agenciaocote,1
alex290621,traficogt,1
alex290621,_chrisguti,1
garciwaldemar,ferdymontepeque,1
garciwaldemar,traficogt,1
luismoralesgt,noficciongt,2
luismoralesgt,traficogt,2
chuksbarrientos,mamenaldo,1
chuksbarrientos,traficogt,1
victorp32180872,traficogt,1
marioantillon2,traficogt,1
marioantillon2,guatemalagob,1
marioantillon2,drgiammattei,1
luiszakpa,traficogt,1
gioes70,jovannagarcon,1
gioes70,traficogt,1
coloma_jorge,noficciongt,1
coloma_jorge,traficogt,1
jacoboyojana,jovannagarcon,1
jacoboyojana,traficogt,2
jacoboyojana,agenciaocote,1
jacoboyojana,_chrisguti,1
jacoboyojana,pncdeguatemala,1
jacoboyojana,mpguatemala,1
jorgephilips2,noficciongt,1
jorgephilips2,traficogt,1
kicketay,jovannagarcon,1
kicketay,traficogt,1
josscarrera16,traficogt,1
rosalesfelipao,traficogt,1
patty230767,prensacomunitar,1
patty230767,traficogt,1
idelettep,prensacomunitar,2
idelettep,traficogt,2
jfrank1976,traficogt,1
patriziiamf,hellboy17oc,2
patriziiamf,fdezgmo,2
patriziiamf,traficogt,2
fabrici58699638,traficogt,1
joalsanta,traficogt,1
irmal_rodas,darwinhk,1
irmal_rodas,traficogt,1
analucaestrada2,darwinhk,1
analucaestrada2,traficogt,1
billyb04437416,figueroasarti,1
billyb04437416,traficogt,1
monicam76799633,figueroasarti,1
monicam76799633,traficogt,1
rogelius13,jlfont001,1
rogelius13,traficogt,1
hestuardomeya,traficogt,1
macale311,traficogt,1
meminchicas,marlonmezateni,1
meminchicas,traficogt,1
meminchicas,drgiammattei,1
chapinito90,rodanleu69,2
chapinito90,robrimola,2
chapinito90,traficogt,2
rodanleu69,chapinito90,1
rodanleu69,robrimola,2
rodanleu69,traficogt,2
hectord52064509,anabanana96,1
hectord52064509,traficogt,1
hectord52064509,prensacomunitar,1
anabanana96,luispe59,1
anabanana96,traficogt,1
anabanana96,prensacomunitar,1
luispe59,anabanana96,1
luispe59,traficogt,1
luispe59,prensacomunitar,1
pablopa62765980,alejandrita_go,1
pablopa62765980,traficogt,1
pablopa62765980,marjorievonahn,1
pablopa62765980,empagua_gt,1
irismar78612428,kennethmz,1
irismar78612428,barevalodeleon,1
irismar78612428,traficogt,1
irismar78612428,karinherreravp,1
irismar78612428,lucreciapeinado,1
irismar78612428,josecsagt,1
irismar78612428,amilcarmontejo,1
irismar78612428,pmt_villanueva,1
irismar78612428,pmtmuniguate,1
irismar78612428,pmt_smpetapa,1
irismar78612428,pmt_vc,1
vgonzalezdlc,alejandrita_go,1
vgonzalezdlc,traficogt,1
vgonzalezdlc,marjorievonahn,1
vgonzalezdlc,empagua_gt,1
germanrodz1,alejandrita_go,1
germanrodz1,traficogt,1
germanrodz1,marjorievonahn,1
germanrodz1,empagua_gt,1
diogo_s13,marjorievonahn,1
diogo_s13,traficogt,1
diogo_s13,empagua_gt,1
dardon_monica,barevalodeleon,1
dardon_monica,traficogt,1
paw_green,kennethmz,1
paw_green,barevalodeleon,1
paw_green,traficogt,1
paw_green,karinherreravp,1
paw_green,lucreciapeinado,1
paw_green,josecsagt,1
paw_green,amilcarmontejo,1
paw_green,pmt_villanueva,1
paw_green,pmtmuniguate,1
paw_green,pmt_smpetapa,1
paw_green,pmt_vc,1
cristin30886707,jovannagarcon,1
cristin30886707,traficogt,1
olsenpsico,hsanchezgt,1
olsenpsico,traficogt,1
luisaldana19065,jksandoval_,1
luisaldana19065,traficogt,1
luisaldana19065,drgiammattei,1
katering1995,prensacomunitar,1
katering1995,traficogt,1
katering1995,mpguatemala,1
ge0black,mildred_gaitan,1
ge0black,jczamora,1
ge0black,traficogt,1
ge0black,chepezamora,1
ge0black,el_periodico,1
ge0black,mmendoza_gt,1
ge0black,cmendeza,1
ge0black,jlfont001,1
ge0black,marielosmonzon,1
ge0black,pacogoldman,1
ge0black,manfredoguate,1
ge0black,drgiammattei,2
ge0black,almagro_oea2015,1
gustavo31303223,01lu88,1
gustavo31303223,barevalodeleon,1
gustavo31303223,traficogt,1
gustavo31303223,emisorasunidas,1
01lu88,barevalodeleon,3
01lu88,traficogt,3
01lu88,emisorasunidas,3
01lu88,mcfrsa,1
arrabeibarra,olgafrojas,1
arrabeibarra,traficogt,1
mdlobos,joditocruz,1
mdlobos,traficogt,1
het_id33826,alejand19809867,1
het_id33826,agenciaocote,1
het_id33826,traficogt,1
het_id33826,davidck7,1
alejand19809867,agenciaocote,1
alejand19809867,traficogt,1
alejand19809867,davidck7,1
daniheor,traficogt,1
wenjacobo,joditocruz,1
wenjacobo,traficogt,1
coloccini09,traficogt,1
coloccini09,drgiammattei,1
clandeztino,traficogt,1
patojodeltuit,s_c_c_84,1
patojodeltuit,kennethmz,1
patojodeltuit,traficogt,1
patojodeltuit,josecsagt,1
s_c_c_84,kennethmz,1
s_c_c_84,traficogt,1
s_c_c_84,josecsagt,1
leiko21,mmendoza_gt,1
leiko21,traficogt,1
leiko21,ricardo_arjona,1
malumbresfran,traficogt,1
marlenalcas,jovillafuerte,1
marlenalcas,traficogt,1
marlenalcas,jczapata_s,1
sihaysisinono,prensacomunitar,1
sihaysisinono,traficogt,1
perlacano5,estuardosc,1
perlacano5,traficogt,1
chefy_ruano,91072dff5a5a4f1,1
chefy_ruano,justiciayagt,1
chefy_ruano,traficogt,1
chefy_ruano,carlos_ruano_,1
iwas_tonota,alejand19809867,1
iwas_tonota,agenciaocote,1
iwas_tonota,traficogt,1
iwas_tonota,davidck7,1
victormanolofl2,prensacomunitar,1
victormanolofl2,traficogt,1
guskike,prensacomunitar,1
guskike,traficogt,1
dariochevez28,traficogt,1
giancarlopgt,91072dff5a5a4f1,1
giancarlopgt,justiciayagt,1
giancarlopgt,traficogt,1
giancarlopgt,carlos_ruano_,1
guichoarsenal,mildred_gaitan,1
guichoarsenal,lanegrisgt,1
guichoarsenal,traficogt,1
jmr18995,lanegrisgt,1
jmr18995,traficogt,1
er65595983,quorumgt,1
er65595983,traficogt,1
er65595983,pialaperiodista,1
jdouglas182,quorumgt,1
jdouglas182,traficogt,1
jdouglas182,pialaperiodista,1
villanueva_ci,jdouglas182,1
villanueva_ci,quorumgt,1
villanueva_ci,traficogt,1
villanueva_ci,pialaperiodista,1
realchapin2,_ojoconmipisto,1
realchapin2,traficogt,1
realchapin2,tseguatemala,1
bicho_najera,traficogt,1
gusarober,mildred_gaitan,1
gusarober,lahoragt,1
gusarober,traficogt,1
gusarober,48_cantonestoto,1
gusarober,mixcosemilla,1
asael_hernandz,astridmarianal3,1
asael_hernandz,quorumgt,1
asael_hernandz,traficogt,1
asael_hernandz,pialaperiodista,1
astridmarianal3,quorumgt,1
astridmarianal3,traficogt,1
astridmarianal3,pialaperiodista,1
cmzgt,91072dff5a5a4f1,1
cmzgt,justiciayagt,1
cmzgt,traficogt,1
cmzgt,carlos_ruano_,1
ac_trs1,lanegrisgt,1
ac_trs1,traficogt,1
villeda_ja,erlurole,1
villeda_ja,quorumgt,1
villeda_ja,traficogt,1
amnistia2016,quorumgt,1
amnistia2016,traficogt,1
amnistia2016,pialaperiodista,1
castelagro,lionelgaliano,1
castelagro,landivarianos,1
castelagro,traficogt,1
chelo159,quorumgt,1
chelo159,traficogt,1
chelo159,pialaperiodista,1
abnergiron,er65595983,1
abnergiron,quorumgt,1
abnergiron,traficogt,1
abnergiron,pialaperiodista,1
nop7025,ivanhergarcia,2
nop7025,traficogt,2
pedro_d_delgado,anongtreloaded,1
pedro_d_delgado,traficogt,1
pedro_d_delgado,mpguatemala,1
mincho_guate,anongtreloaded,1
mincho_guate,traficogt,1
bufeprofesional,vicentecarrera_,1
bufeprofesional,traficogt,1
bufeprofesional,chepezamora,1
bufeprofesional,_elfaro_,1
